,k-means clusters 100
0,0.0017933872167342879
1,0.05109257351735408
2,0.0038129490366130324
3,0.0008989951309209509
4,0.005382366337593468
5,0.010782564946341668
6,0.015090086512183258
7,0.0018481021251078738
8,0.038315722942704966
9,0.013768105616196137
10,0.0010914665719113585
11,0.002339012329399661
12,0.16742672205185866
13,0.0033076793981344625
14,0.0007291177262373023
15,0.0015102025378659636
16,0.0005917046098597969
17,0.0061374714222075435
18,0.0011371267962096419
19,0.0009936091829217278
20,0.0005527215720985379
21,0.0006066986562843429
22,0.0018453921373957473
23,0.0016361151538783155
24,0.0036149885655592908
25,0.0010172950312363988
26,0.0027173671296971827
27,0.0013546635663667379
28,0.002056163431938965
29,0.002846864780859121
30,0.0009697791924759443
31,0.0027861586255396938
32,0.0014129061751322334
33,0.14431597535272275
34,0.002470284540500413
35,0.000851705212738252
36,0.00294666264531416
37,0.0064379861630389675
38,0.010714255864607196
39,0.002659996663285164
40,0.0026294564338233133
41,0.0029824485666070477
42,0.005957592572077084
43,0.00909250274227081
44,0.00039263008155700376
45,0.0014496057487226011
46,0.010818886490665834
47,0.001041271714310344
48,0.0005600657853308792
49,0.002271001804373332
50,0.0010466916229039348
51,0.0009843773076800588
52,0.0019108414185953645
53,0.010603223218597461
54,0.000694308929758293
55,0.00647973482602266
56,0.07970784306051716
57,0.0008397929969008924
58,0.002615460115198848
59,0.0007690082459159026
60,0.0008530968868781117
61,0.0016972671066055824
62,0.007703899814200893
63,0.017708903318612027
64,0.00255202599694703
65,0.03527938888360238
66,0.0029390402075942105
67,0.0008183053833799796
68,0.0005464635327745811
69,0.1630838389540712
70,0.0005753757320903777
71,0.0041970755955373605
72,0.0013174712370212461
73,0.01660672632676603
74,0.0009495077582428341
75,0.0006748944785777137
76,0.006713948771382318
77,0.0009070009324493264
78,0.0026277201649794217
79,0.0019031964920965727
80,0.0014259192717752415
81,0.0024744507186337797
82,0.004666013987554819
83,0.0023255202223167837
84,0.0013585944722604888
85,0.01279155157781292
86,0.001798533530334932
87,0.0006330857906648298
88,0.0015656259481332203
89,0.0005386778763733782
90,0.0028943162509761865
91,0.0009043707363190936
92,0.0015016505347215843
93,0.0048341033635943545
94,0.0011525498089931603
95,0.013401695714508567
96,0.0009071822805226218
97,0.007119760143960219
98,0.0015011936816589307
99,0.0018403663642219
