,k-means clusters 100
0,0.003997797945574199
1,0.0047571927242406765
2,0.0012255189048935846
3,0.040718089930879935
4,0.0010593383526053273
5,0.0005825166247079198
6,0.001717197575680988
7,0.04774152272350521
8,0.0017829190545844641
9,0.0018772518457375975
10,0.10116169583784346
11,0.002778243581902627
12,0.0021515424096883676
13,0.0006271755597657193
14,0.0012965941622052803
15,0.02816934933192876
16,0.0008728534477500908
17,0.0024460391450295653
18,0.03373262649161481
19,0.0015684197414333027
20,0.0008843665718397993
21,0.0014838637543320042
22,0.0016787954424709035
23,0.00159906998654526
24,0.0003440607240456967
25,0.0004257103426233315
26,0.001996952940334968
27,0.08377717477669165
28,0.0008603386637096578
29,0.014854017667263993
30,0.0020519187818740956
31,0.0015725950790874497
32,0.015469646865448466
33,0.0011403395797040961
34,0.0021342254154753065
35,0.0006550932553588772
36,0.0019281001047214597
37,0.0026080959966050116
38,0.0013858908437660799
39,0.0007069839800960239
40,0.001676321894352256
41,0.00117513151863351
42,0.0012130695811348377
43,0.0015813266479752508
44,0.0015014735815130024
45,0.04384332524470179
46,0.0025061119435698686
47,0.0007793758734934826
48,0.01890112919004409
49,0.002820377220779568
50,0.01027941749042949
51,0.0023458444026336427
52,0.0008167071434988586
53,0.0010176108298655343
54,0.0005609139060494995
55,0.0009346789006302939
56,0.0014242281989581991
57,0.07700311360530002
58,0.0012798240489988026
59,0.0018297813806010524
60,0.000652358080716588
61,0.015322190571489407
62,0.0011502009609808263
63,0.0003832303019208537
64,0.0009417964039520648
65,0.001143232785900711
66,0.04033970630894454
67,0.0006449939724656891
68,0.0007474124356140791
69,0.0011319072747337745
70,0.001651513802518943
71,0.0035239123342856865
72,0.00043022390250349336
73,0.01096640082408615
74,0.0029301919818269903
75,0.057365029387503354
76,0.001570673238646552
77,0.0008587132362923647
78,0.005298976141543038
79,0.0013471315156671027
80,0.08482726503260442
81,0.00046164188324649487
82,0.0012462470928653149
83,0.0024260591085564494
84,0.0004491766082413213
85,0.029327902469828138
86,0.0011581962046680226
87,0.09062467419363275
88,0.01153745383296352
89,0.00271265504614384
90,0.0007866853511284298
91,0.001433940943243218
92,0.0012310014584720837
93,0.0008887904223619066
94,0.02380812931705749
95,0.0024901910452295515
96,0.0005173568228637738
97,0.0023994614839804667
98,0.0011934761721961945
99,0.0007690112823952417
