,"k-means clusters 10, (Joules)"
0,1.5289234884064212e-21
1,1.3767552162532907e-20
2,1.9331291561530437e-20
3,1.0001832473821066e-20
4,1.531360553067238e-20
5,1.2387125162816508e-20
6,1.787744477388019e-20
7,1.2728517313298968e-20
8,1.4642832266172836e-20
9,1.882646724649528e-20
