,k-means clusters 100
0,0.0015718838289509578
1,0.04205186303069132
2,0.005497011753696886
3,0.0020461308723562937
4,0.0006795303718927973
5,0.0062735742558130934
6,0.0018488393101186505
7,0.0018877489733250391
8,0.002312722490127451
9,0.002570582382447896
10,0.0008773270650057088
11,0.0033957552432219333
12,0.0009092294764779684
13,0.0019289933926551156
14,0.09316682736248555
15,0.005094210626978642
16,0.0008453176434452539
17,0.12603240991635423
18,0.00039374505391065706
19,0.0009434495731684201
20,0.020024084548063027
21,0.0014790351004288537
22,0.002905058161628045
23,0.001938469707841425
24,0.0034910851172626064
25,0.0008330493089514746
26,0.002638104342970682
27,0.0012376264473497316
28,0.0013662076191775353
29,0.00474865199975542
30,0.007563813114530838
31,0.06072685309916698
32,0.005829412279930303
33,0.004141517563307389
34,0.007732990647114481
35,0.10397308289536525
36,0.0009696335644856132
37,0.0005317559847789386
38,0.06293865854339264
39,0.0008931567027496899
40,0.0026203704336204164
41,0.00676261565941817
42,0.0056250703953540475
43,0.0008203692525676091
44,0.0023586643076288663
45,0.0008174170565506147
46,0.0013818992757344062
47,0.0015259222952682635
48,0.0010644781078336294
49,0.0007832559459255758
50,0.0021676002939426606
51,0.0007267971472495178
52,0.0010762102264984834
53,0.05143928344341811
54,0.10426767132277517
55,0.002779070785042873
56,0.0009766738257939872
57,0.004458222244924574
58,0.00121658324865171
59,0.0010238124117790768
60,0.007120583453255012
61,0.006940057977229197
62,0.0014427025563584798
63,0.006518451305725877
64,0.0017915588323682147
65,0.0012962895630540797
66,0.0030991253342646926
67,0.0052593577857196535
68,0.006960599930279419
69,0.0018097805445331115
70,0.0008187015141243993
71,0.0028490822208940792
72,0.0024268225813845325
73,0.0027000310044434242
74,0.001858512524707744
75,0.0011609245177218888
76,0.00041814264243348606
77,0.0003386919777289606
78,0.004453763305875746
79,0.001049519993593173
80,0.0011694145166261593
81,0.0067094758550821235
82,0.009789547934857949
83,0.006632415556414492
84,0.0015870391617259572
85,0.0010628906067056305
86,0.005934622014404594
87,0.0005646262076317924
88,0.00496407151355965
89,0.00411427400054095
90,0.0036000568034893366
91,0.0013387204734106985
92,0.07075533023255716
93,0.002430908064030024
94,0.00017784779913957772
95,0.016646327984219424
96,0.0008083281285563689
97,0.0028717894837184746
98,0.006118636223297021
99,0.002229590822985146
