,FF,nstates,BS,BS std,BS sem
0,AMBER99SB,500,168.98588639342535,0.2328568476790266,0.10413674808732351
1,AMBER99SBnmr1-ildn,500,170.17636674993776,1.293633301225527,0.578530399899548
2,AMBER99,500,173.5518682357497,0.9914149412804784,0.44337424052242236
3,AMBER14SB,500,174.94132039851462,0.9338711869627567,0.4176398912554279
4,AMBER99SB-ildn,500,175.30975564365158,1.0063968589648413,0.45007435779753074
5,OPLS-aa,500,181.75518864958292,1.2500529973335281,0.5590406955030265
6,CHARMM27,500,188.23893686875974,0.8656520574341036,0.38713136905704154
7,CHARMM22star,500,191.30308430549525,0.7880073766316327,0.35240761218392197
8,CHARMM36,500,194.39266271083983,0.8902050759282655,0.3981118127381926
