,k-means clusters 75
0,0.05223193788653965
1,0.027841478561816096
2,0.010037970929662025
3,0.06217508912751476
4,0.010324015110964651
5,0.010656602934054888
6,0.0017230826977862913
7,0.0032387828735429953
8,0.005013944395613538
9,0.0041301457707540274
10,0.047213555198691706
11,0.006245092731265098
12,0.0103177549394941
13,0.002054802729562185
14,0.003720972720481484
15,0.004535350754889316
16,0.003863788343539708
17,0.010633872340440383
18,0.0036330817802202892
19,0.009663063553160893
20,0.005195734297002422
21,0.005381979707238194
22,0.03905536180729102
23,0.006534731549312534
24,0.004401503948171707
25,0.005971875306093794
26,0.0046558792665121465
27,0.004383628725888087
28,0.029073273171285035
29,0.06909620855487329
30,0.0029726258254872072
31,0.0026410911245968653
32,0.0075716252561324575
33,0.004010060421606981
34,0.00907529935374798
35,0.005436413579876187
36,0.003705407544135229
37,0.007962005814753566
38,0.04684684127998061
39,0.04833775379122838
40,0.004355769167068301
41,0.011069539940976477
42,0.010246035921002898
43,0.010971703403912228
44,0.006405359622192154
45,0.003911517146624973
46,0.028742375975228822
47,0.007705402412572025
48,0.005889990282228169
49,0.08359733434958506
50,0.007374960201458893
51,0.007628532188089929
52,0.006539036544803634
53,0.002436929587102374
54,0.003308466675598861
55,0.07954237958164348
56,0.00217307006960532
57,0.0030921021883111863
58,0.009314385136828406
59,0.005757135826621328
60,0.005627562804311873
61,0.007460108450887024
62,0.006161804283932994
63,0.00786400494182744
64,0.0013109367571655544
65,0.008323416159277825
66,0.0063980418452153935
67,0.005359230196890834
68,0.007542699736049323
69,0.016583069483342185
70,0.004608977735298327
71,0.006239428535597498
72,0.006863488305693005
73,0.0032316086088087213
74,0.004799910229039563
