,"k-means clusters 10, (Joules)"
0,4.33520385833747e-21
1,1.594594454413953e-20
2,1.459988182644038e-20
3,1.6205147459336207e-20
4,1.1310085669627055e-20
5,6.965967489697407e-21
6,1.910021610387114e-20
7,1.1426401603196498e-20
8,1.0466057583277004e-20
9,7.228935609047751e-21
