,"k-means clusters 10, (Joules)"
0,1.0480560820471994e-20
1,1.2059738138359108e-21
2,1.9311554069644158e-20
3,1.9782509132142308e-20
4,2.2338570772429244e-20
5,1.951549730680142e-20
6,1.569885294924045e-20
7,1.0148981406767411e-20
8,1.869573137239913e-20
9,1.5767658978473957e-20
