,k-means clusters 75
0,0.08713037801950853
1,0.0490618355933789
2,0.03612514125245556
3,0.0021786837442287995
4,0.0005017612951643724
5,0.0030436023702537125
6,0.0010247151955090968
7,0.0038396677521518895
8,0.0007078186703582289
9,0.0014154337563775444
10,0.0020930930098870147
11,0.08780123846819789
12,0.002377565220163597
13,0.0020932768089631537
14,0.002258006530435544
15,0.0006015673957445886
16,0.0022713051584184866
17,0.0023625490685542103
18,0.001978096070246348
19,0.0007800537003157298
20,0.07415921743996705
21,0.0013075152965259843
22,0.0017763997080677075
23,0.04437159826308884
24,0.0027152905584997343
25,0.0006372380718427235
26,0.011701714526993211
27,0.005454114262177248
28,0.0024831207775839626
29,0.0020120511566583724
30,0.002529771575409258
31,0.0013068095589667894
32,0.011369237446719095
33,0.0007481322044872395
34,0.0018028575535289238
35,0.004408622753665951
36,0.0018867455899849942
37,0.0019705723002445045
38,0.001363476315181275
39,0.0015916426949008568
40,0.0009294320913175041
41,0.002312357708986823
42,0.007170783752232781
43,0.0741055508746636
44,0.001199587201828051
45,0.02863999918900996
46,0.0024749582329649743
47,0.001234132774579594
48,0.0008677390766051767
49,0.0034725159955729884
50,0.08281319466791748
51,0.0035609191022930847
52,0.07283638405122643
53,0.015120676854746206
54,0.013174071781739198
55,0.0027797825924279415
56,0.001576274428518275
57,0.0021708955739496304
58,0.05275596029429693
59,0.0309723575306488
60,0.0007857148957352816
61,0.0007897475803524466
62,0.013841871367916179
63,0.004750499558542314
64,0.0016766573581135369
65,0.0010960228092887993
66,0.0014655834946212052
67,0.0008550774349510183
68,0.00412882428405933
69,0.02855126368111961
70,0.0013178850285688892
71,0.0021557592045472604
72,0.0011781336849830057
73,0.0028804405619116827
74,0.0691170281449568
