,k-means clusters 100
0,0.0020878782333485827
1,0.0779185526112761
2,0.0012585496911092626
3,0.0025070451830874717
4,0.0006915794130164512
5,0.0008482706368516727
6,0.0025322479779922896
7,0.003132426510932012
8,0.0032132902102927955
9,0.0006064217071462516
10,0.0015540535454723404
11,0.0007237440019902837
12,0.0006325532383004501
13,0.0032194629377864893
14,0.0028899874721962926
15,0.0027914798564298193
16,0.0033746284448223796
17,0.00037156127156424463
18,0.05944801711347763
19,0.0020741147243152993
20,0.0005524985826413915
21,0.0028587955814665723
22,0.0007666038035717881
23,0.0021541542288966526
24,0.005318784949333988
25,0.0004622110176173076
26,0.0009395900956435532
27,0.0004965634616413452
28,0.06527552955985795
29,0.0022266816763204028
30,0.0013462784434175401
31,0.000674540624030562
32,0.0016605168850114108
33,0.0016070078289465517
34,0.0006960320747805494
35,0.0016612706473835258
36,0.002936265344574538
37,0.0006865665141035241
38,0.11065899491905241
39,0.000892463602942017
40,0.0013177303733260203
41,0.11679586370401841
42,0.001602611486101844
43,0.002800758540237219
44,0.001196422823113177
45,0.004189730992247119
46,0.0025907287198703526
47,0.003421000202374978
48,0.1143336325239443
49,0.002354568868535876
50,0.002314385247173484
51,0.002541227241532422
52,0.0021256877661924535
53,0.0008410742783927464
54,0.0034165321908428844
55,0.0019888243105673628
56,0.0004897701898318343
57,0.0010335337185834982
58,0.0015904057513940661
59,0.001010143310186644
60,0.003160083027030797
61,0.001036453927781827
62,0.0027409118302204553
63,0.0010498361118752042
64,0.08664249636658797
65,0.000823242839928194
66,0.0006996875574904713
67,0.0005649723431692589
68,0.0026096732816353763
69,0.0019337091452990816
70,0.0023486846708197203
71,0.0010687140091963185
72,0.003567194477780651
73,0.000577915465652791
74,0.061334094960320024
75,0.0015352241013446661
76,0.0006427282647668622
77,0.0019901659548514296
78,0.0005933187210107208
79,0.002296457420393508
80,0.003785755159569324
81,0.00044290785338311226
82,0.0032157786256916364
83,0.0008313915023718075
84,0.002733038946948138
85,0.0027535527897814267
86,0.0030134200494914935
87,0.006008773681756547
88,0.0031145419390057323
89,0.00251739822296693
90,0.003485280716349423
91,0.002488160555096263
92,0.0008358469109259972
93,0.0029207468858386833
94,0.0005259966791705966
95,0.0016990926235056557
96,0.0018407930914128628
97,0.0009285903552159162
98,0.0006582896125609755
99,0.13528323246069376
