,k-means clusters 75
0,0.004969303544638028
1,0.010886993148254392
2,0.018600263573202193
3,0.019741795441498424
4,0.0020683366357986317
5,0.025332052462056477
6,0.003052718365853287
7,0.026481053831137233
8,0.0004680423346257389
9,0.028110677051329556
10,0.0038501994865859095
11,0.008757871382405425
12,0.0030244990349586314
13,0.007571691602561747
14,0.02151033179141786
15,0.009494408653158364
16,0.0020704363400356625
17,0.010598586500700464
18,0.020393312118138125
19,0.027770637429825603
20,0.006452502874073314
21,0.01737709967982161
22,0.011308716444377528
23,0.01897488080248914
24,0.023811484141461
25,0.018747282511373167
26,0.00046428998069795584
27,0.015832768766892283
28,0.0017836172759159523
29,0.03004701620144003
30,0.001561242591021012
31,0.0028488885684690222
32,0.002254797721839627
33,0.0010757359181934182
34,0.018305274385947604
35,0.01247869774097022
36,0.0009251893350930184
37,0.027933176601921527
38,0.03335449813914065
39,0.02621466028809318
40,0.014238108005034937
41,0.009399548029786129
42,0.008247732120801586
43,0.029054033076042457
44,0.024019086356643467
45,0.004547486896326973
46,0.0004434950203387165
47,0.011351792810199489
48,0.00953844914364191
49,0.012691831996461988
50,0.005912507576608647
51,0.015695380464199337
52,0.019836998163715744
53,0.03618213374100109
54,0.03148528606123274
55,0.011627035230327822
56,0.00038735103996243925
57,0.04423000744982224
58,0.01445131498416362
59,0.003036287625187918
60,0.0016878903707057103
61,0.021165305648651402
62,0.007341396321476724
63,0.011579478667953167
64,0.003781671666174676
65,0.019470263937853786
66,0.001512149222695625
67,0.01323168003709922
68,0.010024934608370546
69,0.0056794329813620575
70,0.0004104519375952226
71,0.0015355179689419
72,0.04293864641549955
73,0.010290195758003936
74,0.016470087968704004
