,k-means clusters 500
0,0.011106266901890429
1,0.00013137482589303963
2,7.100347662715752e-06
3,1.5164813124185153e-07
4,0.00048700100768811586
5,4.70334783729863e-05
6,5.577483035442581e-05
7,0.00022776242462883267
8,0.005929606207992057
9,9.929168603777657e-06
10,1.4691864018904866e-05
11,0.009959324299856138
12,1.0720962797495654e-05
13,5.134340249450714e-05
14,0.008052329449771578
15,8.163819942866102e-05
16,0.0002777962812147973
17,6.2272082380145485e-06
18,0.0020966715966511352
19,7.584381314262085e-06
20,1.5075192350372543e-05
21,3.718553099070312e-05
22,0.004400965483164955
23,0.0006104990169684373
24,0.0007852028353652253
25,0.004244624386002193
26,1.9571328084086038e-05
27,5.0003725883372924e-06
28,7.273712443986439e-06
29,0.00033360499827990567
30,0.0004876801138265504
31,0.00025130530915814733
32,6.669627154475581e-05
33,0.009005820762024481
34,5.75432287396462e-06
35,5.868369909257501e-06
36,9.183729386440776e-05
37,0.013737627436064182
38,0.0005817983927694713
39,3.3940844575983683e-06
40,7.549247673883178e-05
41,0.0007098129053847104
42,0.0030576012114641683
43,5.29024978495702e-05
44,0.0006611253679398638
45,6.765957401661221e-05
46,0.021662744200739648
47,3.7841946803859005e-06
48,8.214720532646121e-05
49,7.620513612274936e-05
50,8.853300504152072e-05
51,0.006549875679418441
52,0.0009151300586673264
53,1.2518452400340687e-05
54,2.530307778005968e-05
55,9.627587997394596e-05
56,0.00035164524551220674
57,0.0005148493051936164
58,0.00022032307433570296
59,0.014048921080048618
60,4.618593468017627e-06
61,0.00042175226642447564
62,2.1447828284615835e-05
63,0.0005318430432888371
64,7.435238127668565e-05
65,0.0014895629652671505
66,7.890444914468693e-05
67,0.0005696050770054537
68,0.0042212289327392466
69,0.006080350590228955
70,0.0002829186378993175
71,0.0003239791180899009
72,0.00020111298910618705
73,0.009700158140676792
74,0.0004228908035597293
75,0.0022879860395397956
76,0.0012335193062388008
77,5.082507653277077e-06
78,3.9876178100176875e-05
79,2.8533465515244704e-06
80,0.00015345805133372902
81,0.014076857952149113
82,9.44926470008743e-06
83,0.00023140305671098238
84,0.0003688032995845876
85,0.0054416915363536805
86,1.6957860226646707e-05
87,1.7928775702493543e-05
88,1.0801356055425366e-05
89,0.007536599957647448
90,4.7325259835334216e-05
91,5.9886755619559086e-05
92,0.0015378539957872969
93,6.205964980249996e-06
94,5.352131151839536e-05
95,0.01948606662690034
96,0.00040277964591125176
97,0.00045263491067839965
98,0.012551010119980126
99,3.0843374121116285e-05
100,0.0018675367799401894
101,0.0020407764782158356
102,6.83384013198131e-06
103,0.001836012635247335
104,9.490227295218626e-05
105,0.0020202557895373017
106,0.006700739762419855
107,0.0001724296689661426
108,0.00024864093210995574
109,7.215839574631848e-06
110,0.0001977029591677127
111,0.00027628343557848853
112,5.176283944019838e-06
113,3.9623809083983814e-05
114,0.002819111545468052
115,5.043988864077245e-05
116,0.015184804604422108
117,0.0008660922701110253
118,0.0001291228471189924
119,0.010362199578846532
120,4.517760292980701e-05
121,9.068588996728935e-06
122,0.0005146671588737647
123,0.01584844847487461
124,0.00013419453543571616
125,0.00040575178531201186
126,0.00675553992019367
127,0.0003626087867394966
128,0.01200147467794726
129,0.00010003640654025093
130,0.0042700204171790225
131,6.530411904589309e-06
132,0.00018602093614777072
133,6.914783875818562e-05
134,3.314394896986882e-06
135,0.0004334731900280764
136,0.0014175913900082437
137,0.01748916217774883
138,0.004047272796153027
139,0.000654416966481105
140,6.52869040324774e-06
141,4.0952832094683355e-06
142,0.0066151138790884675
143,3.973302356209886e-05
144,0.00019322254652140024
145,1.0062394425806455e-05
146,0.00039043434092023095
147,4.533838099593753e-05
148,0.009442734321945314
149,1.2636262585492784e-05
150,4.704156042817529e-05
151,0.00041355789103105287
152,0.0004385517592108465
153,0.0002148025330232015
154,0.0004920720765863011
155,5.311353482642297e-06
156,0.0005215799491299032
157,2.9351807911201773e-05
158,0.014317494642916566
159,1.963808654807486e-05
160,1.0006201624658538e-06
161,0.0006013595439219817
162,0.0007375184196561465
163,0.0003381696441349849
164,0.0005955388290132916
165,4.8499491783417264e-05
166,0.000414694570096092
167,0.005915468828465406
168,1.0099914233067683e-05
169,6.98474836928084e-06
170,4.585000197331829e-06
171,7.707636774503453e-06
172,0.0003401952518827462
173,6.446524812521003e-07
174,0.00433288732503013
175,6.406387069960855e-06
176,0.0005738526179249659
177,0.00976751799212628
178,3.34533557847228e-06
179,0.0017832319333130281
180,0.0005807605080342179
181,0.00012046196704964057
182,0.00015240936522069038
183,2.7136262846356917e-06
184,1.1389290672019275e-05
185,7.207927635303271e-05
186,8.116528343240362e-07
187,0.0003322320264075504
188,9.836368517878031e-06
189,0.00016808529083870533
190,0.0007076917450066292
191,0.0010239909154682494
192,3.8062468661069516e-05
193,0.0003851076122438938
194,4.011849794999484e-06
195,0.0010625469360246503
196,5.1522994672860766e-05
197,0.00048065887073031653
198,0.010536969228624656
199,5.083737091041303e-06
200,8.918658426008838e-06
201,6.271778871827449e-05
202,0.0002885806663951714
203,0.0005315917913231372
204,6.156726429054242e-05
205,0.00362547155257227
206,0.0093872611919636
207,3.3898664426125556e-06
208,6.345418575019584e-05
209,3.255365692402749e-06
210,9.464933764097668e-05
211,3.912381110004704e-05
212,0.001639805670102305
213,0.00015157766383340292
214,6.704714959823187e-05
215,3.812055711064995e-05
216,0.005683153666441471
217,0.009553821115983359
218,0.0003864521452219959
219,0.003320514931400873
220,0.0003036765378322612
221,1.1502600993365364e-05
222,0.011023992510264436
223,0.00109733790615708
224,0.0005095200426964742
225,0.00014128459023192067
226,0.0005377902236431035
227,0.0019355037461005796
228,0.004661416164805703
229,0.005053337995768476
230,1.5515409600684184e-05
231,0.00014376172612862946
232,5.882540573899917e-06
233,6.113956822099265e-05
234,0.012578940651990942
235,1.3219161278314896e-06
236,5.227438592703004e-05
237,8.572452780515175e-06
238,0.00018242023251656026
239,1.0192401247571219e-05
240,1.2196259649237096e-05
241,0.0003897378745781345
242,0.0004132685835285392
243,3.3886034293571706e-06
244,0.0002439647119628528
245,0.003362020970746901
246,0.006843820895668488
247,0.006413524741077594
248,2.8677567889165946e-05
249,0.012859933045425194
250,0.0003028138160739518
251,2.598581548703934e-05
252,0.0002332381933512672
