,"k-means clusters 10, (Joules)"
0,2.6126096101584922e-21
1,5.940665361323214e-21
2,1.3675821840811945e-20
3,2.4983422112237032e-20
4,3.252231906951543e-20
5,2.564190000720344e-20
6,2.8030420951274904e-20
7,2.905563748069802e-20
8,1.6566027728246023e-20
9,7.386607364618861e-21
