,k-means clusters 500
0,0.00878483188972666
1,0.0003036279536767621
2,0.005106257818235951
3,0.001749803144754972
4,0.0011038060488508682
5,0.0020904220766943126
6,0.004805155443593612
7,0.0031740327523272363
8,0.0008125602878157888
9,0.0006335797066475407
10,0.0020250728312798194
11,0.0015587917515503496
12,0.008570984367524218
13,0.0005062827022376006
14,0.010380881668147499
15,0.0021494311473473824
16,0.0013962721294642798
17,0.000790714200563533
18,0.011223829123066133
19,0.00025253179971891225
20,0.0007465447274497841
21,0.0006657586158992073
22,0.0008562807163716802
23,0.000796002450701849
24,0.0013745569131210554
25,0.0007230717644152048
26,0.00028322291786942
27,0.0012296954728968845
28,0.0007278548507509556
29,0.000884600646860052
30,0.0003175635065708262
31,0.002450798750597353
32,0.00024481090428264083
33,0.0006933796337814616
34,0.0010780736847186652
35,0.007338411941906615
36,0.0007688454843064648
37,0.0006749849246357445
38,0.00043175131264872496
39,0.0007405021657628613
40,0.0002670234351663707
41,0.003520136876706222
42,0.0010760337408219885
43,0.0011472704542967599
44,0.0010039160661777585
45,0.011157479764416877
46,0.005489780095664151
47,0.001423467488349128
48,0.0006047281376827439
49,0.0001944229003386085
50,0.0009463866095392375
51,0.0013548263169269647
52,0.0006441380691006701
53,0.0011404452009051301
54,0.0030723727538795754
55,0.0005369707284133464
56,0.011104081284429341
57,0.0004634319404496338
58,0.00041600552067606704
59,0.000678774442093863
60,0.00541411908702914
61,0.0009606729716146611
62,0.0004731152513673009
63,0.0037517418492656472
64,0.0009599010033647008
65,0.0016122026000006434
66,0.001431610767021588
67,0.013008512136381755
68,0.0008317140119325214
69,0.0017150713964793542
70,0.0005565293809866157
71,0.0007338631164382008
72,0.000600461779340542
73,0.0007746355710865623
74,0.0004972091322069266
75,0.001004624376907178
76,0.0005807759812271264
77,0.0014902765352884369
78,0.0007522631087222226
79,0.000707981960967824
80,0.002963445735006676
81,0.0018496624804088008
82,0.0010222783352057622
83,0.004054023990241091
84,0.006181286069438979
85,0.0015138955251801848
86,0.000395099517243375
87,0.0013803181914156008
88,0.0012331865938272426
89,0.0002912507489724651
90,0.003246683933784407
91,0.008220439280121622
92,0.0010285913821512108
93,0.0006330688563468441
94,0.00033656017160502334
95,0.0010621165120826889
96,0.0009065105992836886
97,0.0011932660144574761
98,0.0009542563589448582
99,0.004171224025032233
100,0.0007121806042250034
101,0.00028878998681161323
102,0.0007473229638641268
103,0.0015784664988178223
104,0.00020929995210411148
105,0.00047436806928294583
106,0.0013340870805978245
107,0.013535962496339517
108,0.000476367739355133
109,0.001037244526188153
110,0.0013010337638198163
111,0.009851412811382868
112,0.0010330779345164292
113,0.002301510882466809
114,0.0007425586521851151
115,0.007403185459937204
116,0.001028019906576094
117,0.0014225740884899365
118,0.0008237632484856927
119,0.0009015710455331559
120,0.0008676044139040074
121,0.0013722459911480003
122,0.00023563059830451804
123,0.0004772130929247496
124,0.01568455462659604
125,0.0007895971129993678
126,0.0007777043710799249
127,0.0008866242651738546
128,0.0009581508422654976
129,0.0007216087802719538
130,0.0014245463083004727
131,0.0009899726900869795
132,0.014167228697845691
133,0.004319709614857165
134,0.0019364502786371651
135,0.0011986596910997952
136,0.0008686310239293732
137,0.0005622370347800834
138,0.0005630888458847337
139,0.00045781054976354855
140,0.00043123637715431677
141,0.0009413985545948799
142,0.009688043994070228
143,0.0011148871708603362
144,0.0011307236428145955
145,0.0010057790259210186
146,0.0008418886148495341
147,0.0007613354606377456
148,0.000839201960242477
149,0.0012796857535210164
150,0.0029476024746758083
151,0.0010080062243672295
152,0.0006999887084227637
153,0.006939180043468843
154,0.0016083359942963686
155,0.0006819006298196885
156,0.0006668528737808597
157,0.0009937003378976874
158,0.0018419605861649201
159,0.007240277971084096
160,0.00041917202741129404
161,0.0008983747817756434
162,0.00030913985171523035
163,0.0005361521396836262
164,0.0008131757769749094
165,0.009674499643669808
166,0.0007464646606243465
167,0.0019118236878389798
168,0.0025019130773232165
169,0.0005257008127400577
170,0.0007124384106346315
171,0.0009244166373570731
172,0.00038792828815565884
173,0.00043276760807864627
174,0.00033409251493388267
175,0.0006509962198646607
176,0.0033645212877931327
177,0.0002730853141430006
178,0.0035764110699916924
179,0.0022457283981350213
180,0.000587538651056345
181,0.010186676095264411
182,0.0008596267883210123
183,0.00030956050780415616
184,0.00019815124075490604
185,0.0003323113346344737
186,0.0003933397184974995
187,0.0004686122483828793
188,0.0002845673336411848
189,0.0005056890565928458
190,0.0016196130959725595
191,0.00034628997912786446
192,0.0003785513330559211
193,0.0011761169841190972
194,0.0007193604786731616
195,0.0009125557925059569
196,0.0009088842614909437
197,0.001723710250831791
198,0.0008750139194316545
199,0.0069688159103166464
200,0.0010502306993059691
201,0.0015882714914629784
202,0.0006873785508997956
203,0.003995122043036214
204,0.00039961239894572876
205,0.001390494847530655
206,0.0005223917846006905
207,0.0011072805501688614
208,0.0013433039711686873
209,0.0010350232321422485
210,0.0011731245680604559
211,0.005897793031295091
212,0.0007887344507971657
213,0.006147800650609316
214,0.0008661882591723516
215,0.0008739429547205044
216,0.012805343127286786
217,0.0010952573650433212
218,0.0005347878115343012
219,0.00013759704659570236
220,0.0007035759275513674
221,0.0013370433392051624
222,0.0010344757682068221
223,0.009235393435442395
224,0.0008174968540167899
225,0.0007055595000113871
226,0.00044143121607482236
227,0.00085918709339857
228,0.005217888912706559
229,0.0007425850587139339
230,0.000865265026148777
231,0.0008114717003677705
232,0.0007486979712721234
233,0.0003232737633860843
234,0.002065971596572889
235,0.001951690980384224
236,0.0011757809684537987
237,0.000674025910306096
238,0.0007031777280145375
239,0.0018139730405463182
240,0.0004540707935339614
241,0.0027540543626695274
242,0.0008252647595038522
243,0.0009936603899021632
244,0.0007358987264017039
245,0.012998967020196608
246,0.00019666653118775382
247,0.001046673272737958
248,0.002336751804692838
249,0.002679640337337913
250,0.0007581557093923345
251,0.006152534805199883
252,0.001979182111914986
253,0.0008933306288545003
254,0.000691032942397566
255,0.0036562978943507243
256,0.0008349212117968845
257,0.00126084405815345
258,0.000566385244199663
259,0.00048629136032825765
260,0.00029231882340259233
261,0.0012958031340412454
262,0.000730357551226768
263,0.0031451686449004953
264,0.0007406180341106124
265,0.0005769147956542838
266,0.001347471658277178
267,0.001839666595703654
268,0.00038304218017325923
269,0.0006144067529314763
270,0.0004425126019390949
271,0.00034414569201552704
272,0.0010580172726311322
273,0.003601448713630242
274,0.0007522593857646707
275,0.0002815050962429641
276,0.000858756482299079
277,0.007153235657894025
278,0.0003581684127033881
279,0.0007350327460363085
280,0.002158719965402461
281,0.004513665780633575
282,0.000763113586673756
283,0.009039892646796117
284,0.0010023854267974073
285,0.00030692937379818235
286,0.0002922743280331168
287,0.0012027210261165865
288,0.00022104048003573608
289,0.0001896128982844093
290,0.00111328995957154
291,0.0013508235417918912
292,0.000670147828569475
293,0.0009631363506623757
294,0.011196258637279459
295,0.0005476527378695124
296,0.003122112952487856
297,0.0012375343730391406
298,0.0018226773509127318
299,0.0009197077323412996
300,0.0007173816150051769
301,0.0004170695139447817
302,0.0005764544684738141
303,0.0021765788659817422
304,0.012378812690344217
305,0.000309282908797328
306,0.0008602720991202381
307,0.002080622224133805
308,0.0006027936866570712
309,0.0006476350640442692
310,0.0017201989481189408
311,0.0005538861056615897
312,0.0006361600950732677
313,0.0006601039877003401
314,0.004070355620407494
315,0.0008730492201304164
316,0.005781472970986042
317,0.0005862714066896113
318,0.00245515102003392
319,0.0008160718253023885
320,0.0006228031550131861
321,0.0010753953108951792
322,0.00025882422688321615
323,0.000971645297091257
324,0.0011489893207846259
325,0.005659624907936496
326,0.0006184216249128698
327,0.0007244634385994379
328,0.0028914130219130194
329,0.00025014180993600656
330,0.000902286167194403
331,0.0005048909134141093
332,0.0027165961952560296
333,0.0006377422377315349
334,0.0016579307892557321
335,0.0010168370428529638
336,0.004957278231109188
337,0.0007642465493726442
338,0.0023307483884714127
339,0.008537837025509308
340,0.0008378844382630627
341,0.0019914045207256935
342,0.00036410171010921576
343,0.0006614432414747488
344,0.0013181049527911405
345,0.0009189982934216455
346,0.0006488867280112277
347,0.00044099610295837634
348,0.0009614934514309905
349,0.0008151888103661428
350,0.00012552984729371404
