,FF,nstates,BS,BS std,BS sem
0,AMBER99,500,175.9957490403638,0.2672922463604929,0.11953672654413658
1,AMBER99SBnmr1-ildn,500,178.23443593319658,0.25622399466167683,0.11458685390601052
2,AMBER99SB,500,179.45224654765056,0.16585543670459899,0.07417280618187941
3,AMBER14SB,500,185.45161845508224,0.15527504548418206,0.06944111138240056
4,AMBER99SB-ildn,500,185.71453349945676,0.1861191053998325,0.08323499431709473
5,OPLS-aa,500,193.60115064517058,0.3207158099797146,0.14342847051470944
6,CHARMM27,500,199.58443455590302,0.21748904473746247,0.09726405767889179
7,CHARMM36,500,201.40397798875506,0.26435969736992265,0.11822525076608388
8,CHARMM22star,500,205.63306512153628,0.1456830578242766,0.06515144409302301
