,FF,nstates,BS,BS std,BS sem
0,AMBER14SB,75,185.08861753958223,0.14883232782289127,0.06655984045230363
1,CHARMM36,75,207.42104327962608,0.26637231366493064,0.1191253201357362
2,AMBER99SBnmr1-ildn,75,181.80668943628743,0.22953825551092905,0.1026526285518306
3,AMBER99SB-ildn,75,184.53266084569364,0.15062769519087538,0.0673627531481831
4,CHARMM22star,75,205.2591149333135,0.16016408862774037,0.07162755794518569
5,OPLS-aa,75,198.6408758930522,0.27768967661607735,0.12418659871269654
6,AMBER99,75,183.46764713172502,0.23499857800203644,0.10509455900566804
7,AMBER99SB,75,184.76850629372808,0.3885939250273921,0.1737844864009411
8,CHARMM27,75,200.74862366591802,0.09239163164574339,0.041318793782400595
