,"k-means clusters 10, (Joules)"
0,6.2587349674872546e-21
1,5.867941480625522e-21
2,3.578611224071698e-21
3,2.1062488255964515e-20
4,1.2718746495075748e-20
5,2.291843275623163e-20
6,1.426404510563229e-20
7,1.810238794938968e-20
8,1.9330548888437124e-20
9,2.1539881663420122e-20
