,"k-means clusters 10, (Joules)"
0,1.2731499335289221e-20
1,8.53098659589119e-22
2,1.9230002060981117e-20
3,1.4642940292955392e-20
4,2.7017469211062982e-20
5,1.452808299210516e-20
6,2.4657990096560333e-20
7,2.1306832175997146e-20
8,1.2323268860522653e-20
9,1.8836841420042168e-20
