,k-means clusters 50
0,0.009766371622509614
1,0.01762224734897333
2,0.07726657644941803
3,0.011682853045953347
4,0.03340668458972254
5,0.022078611096778937
6,0.0030971869558721896
7,0.03916572372517191
8,0.013199246486315496
9,0.007621171518740742
10,0.0038714355882416094
11,0.008626410166504743
12,0.02303089880689373
13,0.00789550493289289
14,0.01184841479190306
15,0.03732563369541722
16,0.09936828680129228
17,0.01779198808883491
18,0.009657268771242043
19,0.03176738141557009
20,0.005713197599222773
21,0.005630307591516564
22,0.023496403648121042
23,0.0036609122506220415
24,0.03958310270852972
25,0.018781219817540596
26,0.014738494300469189
27,0.004925764371510706
28,0.010532483720060964
29,0.10312320105510356
30,0.009913816492852695
31,0.0032456530643623464
32,0.012599131375145073
33,0.009630899528475328
34,0.009441121163890188
35,0.01053105076816042
36,0.03888300938551382
37,0.003982750826056264
38,0.009059308308981608
39,0.0022852380529689094
40,0.007539158319514884
41,0.0025232300335115273
42,0.011751836872698193
43,0.044427661833701074
44,0.06678690695159989
45,0.00494193696924663
46,0.002718153455082574
47,0.017103155094711886
48,0.005041714520739588
49,0.011319284021841496
