,k-means clusters 50
0,0.08012951076825223
1,0.018103699625924317
2,0.07351229907316734
3,0.1029765412151876
4,0.005280321640525065
5,0.005759208988170256
6,0.014824666729787864
7,0.007630902579124518
8,0.003418344052156499
9,0.011468945687716494
10,0.00459398705075868
11,0.015042908921773778
12,0.00852372896478774
13,0.010472405551769834
14,0.013338161823220882
15,0.00631332939574964
16,0.0039070294812969955
17,0.12946103711014084
18,0.019040746722319132
19,0.020804760100733215
20,0.010282188015767536
21,0.007276906621056928
22,0.002011242342462918
23,0.004136642656910846
24,0.002795035069233576
25,0.006212271960767249
26,0.009090329345654766
27,0.003073553897132171
28,0.014475322125092626
29,0.01035824460735578
30,0.0514095962315997
31,0.003597486827418153
32,0.05919341913659043
33,0.006323646468352999
34,0.015191330058516804
35,0.017535280491404848
36,0.07887996168352004
37,0.006631053498931978
38,0.014525870639064777
39,0.010271557367960532
40,0.003841428603028117
41,0.022020680082178626
42,0.0071235250248082105
43,0.006668601843145589
44,0.00545057391211893
45,0.010604172851892617
46,0.006899315424994038
47,0.005682805326789588
48,0.007915653044746193
49,0.035919769358940465
