,k-means clusters 75
0,0
1,2
2,2
3,1
4,0
5,2
6,2
7,0
8,2
9,2
10,0
11,2
12,0
13,1
14,1
15,2
16,1
17,2
18,1
19,0
20,2
21,0
22,2
23,2
24,2
25,2
26,2
27,2
28,1
29,2
30,2
31,2
32,0
33,2
34,2
35,0
36,1
37,2
38,2
39,2
40,1
41,1
42,1
43,0
44,2
45,2
46,2
47,2
48,2
49,2
50,0
51,2
52,2
53,0
54,2
55,0
56,0
57,2
58,0
59,1
60,2
61,2
62,2
63,1
64,2
65,2
66,0
67,0
68,2
69,2
70,1
71,0
72,1
73,0
74,1
