,k-means clusters 75
0,0.07118967449010094
1,0.0066261958201508505
2,0.002493577836491544
3,0.028572161433198545
4,0.00951416840893849
5,0.0024145783873611554
6,0.006761613996663241
7,0.028065203622045145
8,0.009890829115189669
9,0.003209347624889064
10,0.00823868464148569
11,0.008506721527499844
12,0.054056020235334
13,0.002483164431792207
14,0.01618537583608052
15,0.006527791166325006
16,0.016808675882260208
17,0.005773863274138569
18,0.004083256012103618
19,0.010281460052695267
20,0.0028685131443953685
21,0.06701349346690033
22,0.008218103927070482
23,0.0045034439968283544
24,0.007972999213384529
25,0.006050848556684179
26,0.008159014096363423
27,0.0070414495486421855
28,0.007452638707200946
29,0.0028908303235800014
30,0.0023114948886496646
31,0.0019517002189403483
32,0.02561369150070534
33,0.007847229975107525
34,0.00596862343955635
35,0.008099990362889631
36,0.011014591368660299
37,0.008005539616818158
38,0.008255663531010931
39,0.008063247926712662
40,0.005802265331530911
41,0.026470502970070194
42,0.024277874694043456
43,0.015147158067361504
44,0.013247157172751321
45,0.0060743836654107266
46,0.009186823388189727
47,0.008365028159056804
48,0.0029891728055237176
49,0.004455762490422555
50,0.07301007280869423
51,0.004442265826712907
52,0.0070789849368141314
53,0.005002095160159754
54,0.00751793343936884
55,0.04406924624666511
56,0.04152721391954915
57,0.005510806128121043
58,0.02566234033001142
59,0.01465015384235891
60,0.0024669597408708507
61,0.008931251668382547
62,0.004862368196584295
63,0.0056729483118498625
64,0.0032985408284222366
65,0.00764987856599894
66,0.03063727079369866
67,0.0326674621732189
68,0.005374824048055956
69,0.00667545910371145
70,0.006441938703877264
71,0.016437434795730847
72,0.00302917463724449
73,0.004303990425832542
74,0.0060777850188603166
