,k-means clusters 500
0,0.0016352277496757721
1,0.002627934992300956
2,0.0029502891334860534
3,0.0038032802549278016
4,0.0008322624310348739
5,0.0005990586121919142
6,0.0031407792306232247
7,0.001938082530861082
8,0.002692737926773865
9,0.0004356355814624971
10,0.0035375924889136604
11,0.00029320757953819724
12,0.0005868819263808905
13,0.0033139174087859383
14,0.0012863256321972555
15,0.0015536342580496358
16,0.0032150453429516
17,0.006454144298082775
18,0.0016894828126695625
19,0.00025633615422600997
20,7.979760734781268e-05
21,0.0011321893609796717
22,0.001772008101585199
23,0.0009066722800600657
24,0.0017224621365316657
25,0.004910355517797127
26,0.003602897217985677
27,0.0011706816219962109
28,0.00013481756399522064
29,0.0033306632327591394
30,0.0019457331985882793
31,0.0008007407414948558
32,0.0005495871152327647
33,0.0033667001597160705
34,0.003131022789796618
35,0.0007842140884153819
36,0.0016450728555665812
37,0.00417585230239864
38,0.0056903752466440196
39,0.0034413353661425753
40,0.0014011402008093311
41,0.0017036952557233187
42,0.0005150938083329406
43,0.0016276527518204725
44,0.002141991230994442
45,6.6006219573053595e-06
46,0.005021499408009895
47,0.0025121127224925926
48,0.00028157377871728713
49,0.005180888519979888
50,0.003086148996079154
51,0.0027504070133151878
52,0.002982118715505238
53,0.0024219664137299555
54,0.0015746893723483345
55,0.0028561795769581214
56,0.0030565675208467013
57,0.0009955319681840906
58,0.0018704414211648602
59,0.000556297259376107
60,0.00032626719402511757
61,0.0010327483932836142
62,0.0003568407969376557
63,0.000507826429638
64,0.0018063049497599225
65,0.0003280062771203737
66,0.0017986440617856736
67,0.0016053379751101702
68,0.003707457529209561
69,0.0019573665450608626
70,0.00013493377736612232
71,0.0004831471203262987
72,0.0012484315861005224
73,0.003583870429724917
74,0.0005525923374986242
75,0.0019116324623939464
76,0.00037146205236687204
77,0.0005506944871910885
78,0.00022463011358293038
79,0.003927152871760723
80,0.002417205850902864
81,0.0025638635841150935
82,0.002081741484916584
83,0.00019721716440131121
84,0.0022486031592601594
85,0.004493631367914903
86,0.0008102871282256986
87,0.0032150728444401426
88,0.0006943437846101534
89,0.0011073951058808967
90,0.004012713082381832
91,0.002493762034630264
92,0.0015603404275668202
93,0.0021302448417216996
94,0.0015019183650428728
95,0.002951147947826369
96,0.0009745033399483658
97,0.0005979829697039746
98,0.0017029047055191367
99,0.0008813174388173319
100,0.006458395698993214
101,0.00047906164640002967
102,0.0007666227842707304
103,0.0002720000746115423
104,0.002776845395329714
105,0.0015809183910707092
106,0.002723107240192809
107,0.0030527130647441253
108,0.0025541835644328817
109,0.0005713092185017622
110,0.002452324740057986
111,0.0022060915301593534
112,0.001694945842308886
113,0.0031873147588192233
114,0.0048367925576273466
115,0.004025625199826388
116,0.0032460924347168874
117,0.0007508484219733262
118,0.0012274008416745263
119,0.0006425741423335996
120,0.0016552527994271216
121,0.0005433405896285226
122,0.00011424941671784653
123,0.0018832527143382955
124,0.0031085491533904873
125,0.0005692500967834451
126,0.00042272658566965747
127,0.0014463303928152868
128,0.0027481715193199132
129,0.0035419230443367016
130,0.0003446737743373466
131,0.003023448758076504
132,0.0014224381681809232
133,0.0012659927844318698
134,0.000990356184159816
135,0.0007773961012049593
136,0.00011809430884474195
137,0.0024021901038332487
138,0.0015297189650731625
139,0.004948471394020543
140,0.0028305718767560094
141,0.00044015877353108154
142,0.0012790797972658222
143,0.004046068444371903
144,0.0008445618486424886
145,0.0034257146891305684
146,0.0019497116622574982
147,0.0018280589812505086
148,0.0010345812607095264
149,0.0014125569167451981
150,0.001747709029911604
151,0.00025149144798030764
152,0.0024805559536525057
153,0.0024184475383923483
154,0.003661937403868919
155,0.001986356368726539
156,0.0009295372194312353
157,0.00220285452016507
158,0.0009106359136505129
159,0.0033504743284753047
160,0.006019016980139611
161,0.004375039650015919
162,0.00028666550946297373
163,0.005787280603970672
164,0.0023911316365918776
165,0.0001281226483628301
166,0.0016682070556624299
167,0.0004954908540020801
168,0.0006008268212489353
169,0.0007680341700096613
170,0.0015551058391035481
171,0.00423988288585459
172,0.005950574191917253
173,0.001962589987267706
174,0.0013423244310820572
175,0.0012327818813490502
176,0.0012859427371529782
177,0.0023022630903621454
178,0.0025684905764773746
179,0.0017878503163897012
180,0.0012739930061267122
181,0.0003761771924190759
182,0.0005552948000088621
183,0.0033623379840452697
184,0.0047930669887320185
185,0.0005636711415833232
186,0.00020191501258056674
187,0.0006989870868086719
188,0.0009974916443094984
189,0.0018424115069307836
190,0.003001192805050841
191,0.0002012338456794385
192,0.002290863930733171
193,0.00023097107523834204
194,0.002393122758505338
195,6.093945182217153e-05
196,0.0009630915662477642
197,0.003483379797436949
198,0.00043328372326891917
199,0.0067056871343077334
200,0.0013138792463027395
201,0.00108030679475949
202,0.00328308923650348
203,0.0030061128668323815
204,0.00029612122664637885
205,0.0042874989970711815
206,0.001942197009189884
207,8.799397093443873e-05
208,0.0015492567940899786
209,0.003092670717442525
210,0.003738619472902193
211,0.0018244334078530119
212,0.0016795789257535222
213,0.004680767190698168
214,0.000573821079157005
215,0.0036309339998512402
216,0.002089622948818064
217,0.0004401759556628452
218,0.002155606122642452
219,0.00031639154014166974
220,0.0014534572121135015
221,0.0013518883256884336
222,0.0018702109906636758
223,0.004032565344346201
224,0.003173842032556636
225,0.005570474809254657
226,0.001845996132532262
227,0.0001529520024556896
228,0.0037987012582304833
229,0.00017577371139257365
230,0.0005968480801962343
231,5.2844667748110235e-05
232,0.0017696444078644246
233,0.0004356686040528969
234,0.0031950622781129062
235,0.0013494655702517174
236,0.0005115820220114635
237,0.002776014493890257
238,0.0006264144415436808
239,0.0024130851182805318
240,0.005598451073996121
241,0.0013251336208920583
242,0.0016616337110228168
243,0.0015301704284655148
244,0.005306461739055161
245,0.0032216578492568616
246,0.0005586580162526887
247,0.002547349253003331
248,0.003074241832224717
249,0.005223740957193913
250,0.00448516192027061
251,0.0007585497440129234
252,0.0004977661976651001
