,k-means clusters 100
0,0.01275455865548798
1,0.02981726237338448
2,0.014331326492703097
3,0.0015106591416373127
4,0.000981263448057069
5,0.01288262807236002
6,0.01608620879415173
7,0.016526411495451858
8,0.029535438910706837
9,0.01766806014062772
10,0.0004628784356705492
11,0.013829290441852094
12,0.003661807994813072
13,0.0029930091455058036
14,0.015774447504854867
15,0.013518183761375518
16,0.005309866477962206
17,0.019403678852490003
18,0.018751482300213344
19,0.013167263017219256
20,0.003567832367659542
21,0.0026319995888290874
22,0.007205452116430981
23,0.0027420355870558543
24,0.0199813910099535
25,0.008250479793446449
26,0.02407695336913831
27,0.012365842603081857
28,0.0006641229875072582
29,0.016010434971430235
30,0.0009208536334736517
31,0.00877025759242043
32,0.013195947115194524
33,0.01281771327399389
34,0.0019470635091392886
35,0.0044205649433133425
36,0.019246136915749928
37,0.0032209517282589055
38,0.008235242612723548
39,0.030263050049428124
40,0.007041795494806488
41,0.012755335958238086
42,0.010983797676187783
43,0.0044484075988451945
44,0.0015130890530721639
45,0.0054545719485319675
46,0.011612287508011234
47,0.010322688727545484
48,0.00038337702107404557
49,0.011503579313537909
50,0.013587788968516468
51,0.018579589980688167
52,0.006350058452111587
53,0.0016117578913564228
54,0.004585301189462139
55,0.009085187168460374
56,0.007206798727910969
57,0.006214357170942658
58,0.001382799934168414
59,0.002956183559914316
60,0.0040316777015276225
61,0.022413017280118776
62,0.014155592739891528
63,0.010153128906857484
64,0.020326856900994415
65,0.0004554341737506127
66,0.014579131154616568
67,0.02710662828371127
68,0.0029198544477178996
69,0.011947122660141788
70,0.0014557360765568828
71,0.010655209644260442
72,0.010051452307032863
73,0.007298699249086985
74,0.009441271824514576
75,0.007272833871682436
76,0.007257642472055116
77,0.0023808514240723617
78,0.019906057380077544
79,0.006714073571191208
80,0.01634511260476055
81,0.0008001804083651008
82,0.009723745196531713
83,0.008984230265297244
84,0.004276661041222293
85,0.006995364413586742
86,0.007571653887924707
87,0.009541233255978606
88,0.0017144244817455107
89,0.013208114715565222
90,0.0004353831979643759
91,0.013346691923377596
92,0.019260864039492016
93,0.004794683845410095
94,0.010961998395844516
95,0.02201060502415104
96,0.0021701626047328157
97,0.0007077931274719853
98,0.02245401625115961
99,0.007096004681424411
