,"k-means clusters 500, (Joules)"
129,3.2826767856960434e-20
130,4.874886217419044e-20
131,5.680650163039903e-20
132,4.737179434794363e-20
133,3.0803975473945024e-20
134,4.59965304011726e-20
135,3.83151342346085e-20
136,3.786402852049807e-20
137,4.797439162080961e-20
138,4.4283948268756005e-20
139,5.16147125255444e-20
140,4.836724380035484e-20
141,1.5108300293877695e-20
142,3.6950705210227106e-20
143,1.8093233700738578e-20
144,3.298439529001016e-20
145,3.422861539570956e-20
146,3.3451288917964163e-20
147,4.487329479784493e-20
148,4.291128011294477e-20
149,4.683813182201603e-20
150,2.5682090205455274e-20
151,3.600892496860685e-20
152,4.474881130335629e-20
153,2.0838780591455173e-20
154,3.321807768449517e-20
155,3.6913600338687673e-20
156,4.431882504911271e-20
157,4.2828053656086794e-20
158,3.3411102804316955e-20
159,3.640404495132264e-20
160,2.3372607889313767e-20
161,4.462589158091323e-20
162,1.6966278676075072e-20
163,3.2396268120716094e-20
164,3.706272365071109e-20
165,4.753282599675064e-20
166,4.841608554120137e-20
167,2.5970363333367105e-20
168,4.481545745977351e-20
169,1.9138044751039265e-20
170,2.0638609201148313e-20
171,2.0927882965642035e-20
172,3.8645905680661876e-20
173,3.365511808154919e-20
174,4.246854310619932e-20
175,3.301663377958457e-20
176,6.164366818619741e-20
177,2.0365524996327602e-20
178,3.340627576469867e-20
179,5.034707527356733e-20
180,3.227906034353416e-20
181,4.1362396600897885e-20
182,4.521702074207562e-20
183,3.682968975281998e-20
184,3.319575388958322e-20
185,5.0423993738838604e-20
186,4.4738156117890255e-20
187,3.157339633895107e-20
188,1.7219431116106353e-20
189,4.5806679170527427e-20
190,1.8125402289148405e-20
191,4.023659231176429e-20
192,1.9398889692760198e-20
193,2.0577217131693682e-20
194,4.559206944169113e-20
195,2.092978074483548e-20
196,4.0668384970646655e-20
197,4.5963693320085e-20
198,4.2360917678853765e-20
199,2.5664935719157607e-20
200,4.9075351215685025e-20
201,2.768444914720922e-20
202,2.951204465980736e-20
203,3.5503341872915555e-20
204,4.879256705864719e-20
205,4.8188563829676115e-20
206,5.324678745389176e-20
207,1.611476515172449e-20
208,3.8439644673539306e-20
209,3.205065387807077e-20
210,3.777354367873452e-20
211,3.49821195679888e-20
212,3.347107551308833e-20
213,1.7736465577033703e-20
214,3.547841084184446e-20
215,3.9863906978432776e-20
216,3.9879547936470036e-20
217,4.508413516927075e-20
218,2.1424766014755147e-20
219,3.918044847434994e-20
220,3.164443734317381e-20
221,3.2800035972917326e-20
222,4.7431447646541275e-20
223,4.825900460231187e-20
224,2.0110046850143993e-20
225,3.902269606872811e-20
226,3.4480372419284233e-20
227,4.811806778569928e-20
228,4.4854012062432084e-20
229,4.603629779965914e-20
230,3.156090768360024e-20
231,5.22583087017503e-20
232,3.432055359763989e-20
233,4.254856058838572e-20
234,4.419390450742187e-20
235,1.7838093446455004e-20
236,4.358270668337937e-20
237,5.016359644355926e-20
238,6.127774212166709e-20
239,4.648590280051126e-20
240,2.1245910031282078e-20
241,3.590552509941024e-20
242,3.226719480222652e-20
243,4.5643035537979635e-20
244,3.7099518091954035e-20
245,4.5273270461467513e-20
246,2.6098356600627174e-20
247,4.8069379974099703e-20
248,4.928089601098961e-20
249,5.307198589408403e-20
250,4.3913365420750127e-20
251,4.450894547215204e-20
252,4.550184556223891e-20
253,4.870484170033848e-20
254,2.4550470576156628e-20
255,3.196039010795934e-20
256,2.802310075271761e-20
257,4.611833064537888e-20
258,2.646211653137041e-20
259,1.919391791773879e-20
260,3.3717330069909185e-20
261,3.635516888715296e-20
262,4.0071300103645326e-20
263,4.321425590970902e-20
264,4.9180667975255126e-20
265,2.6697330196277587e-20
266,2.6935372191012597e-20
267,1.9805414172113367e-20
268,1.6881388329383e-20
269,3.5317002732789283e-20
270,4.7417114510017405e-20
271,4.812105147825247e-20
272,3.337992506288161e-20
273,4.3351888485496496e-20
274,3.647833153137595e-20
275,1.9892435430283627e-20
276,3.490398991297352e-20
277,3.4947330597140483e-20
278,2.42267273401807e-20
279,3.3976956155807064e-20
280,1.7335150707811044e-20
281,4.956537453316557e-20
282,4.8082054894103725e-20
283,4.096022052820385e-20
284,3.2904504601489363e-20
285,3.887904224459825e-20
286,3.373366539085682e-20
287,5.136263162855999e-20
288,4.574067793354271e-20
289,4.713544346941627e-20
290,3.6845387787613996e-20
291,4.6688344624456063e-20
292,5.127014452755041e-20
293,1.964041214423425e-20
294,1.8741857982089237e-20
295,3.237712618899143e-20
296,4.522460111351498e-20
297,3.083642783221242e-20
298,5.07553789832511e-20
299,1.8372228338265264e-20
300,3.592274684798129e-20
301,3.406310732138088e-20
302,5.12195093574383e-20
303,3.8277734954678614e-20
304,1.784450822553362e-20
305,4.802869603279622e-20
306,5.370758886011386e-20
307,1.9150597951274112e-20
308,5.1235941181445454e-20
309,4.5420895140778225e-20
310,4.570659594861703e-20
311,1.9996888188161623e-20
312,3.3837389484894284e-20
313,4.088219834839098e-20
314,4.7597902162484036e-20
315,3.538172672652984e-20
316,3.7074429614562155e-20
317,3.487444783430812e-20
318,4.5170081724579686e-20
319,3.782939353215397e-20
320,5.197741691885177e-20
321,2.0051448527261347e-20
322,1.5997881605249472e-20
323,4.389735347049845e-20
324,4.0434626201271793e-20
325,2.0162908674170162e-20
326,2.0882208783049508e-20
327,3.9623935783196296e-20
328,2.3432188060325302e-20
329,3.318573896563779e-20
330,4.690542244622691e-20
331,2.9734985250457366e-20
332,3.096276809662967e-20
333,3.807859627809304e-20
334,4.812642767679552e-20
335,2.7809414435230733e-20
336,4.903614780814922e-20
337,3.796862560837066e-20
338,4.4509641290802164e-20
339,4.624656089715831e-20
340,3.8088401405365184e-20
341,3.889813405951826e-20
342,3.18942774384574e-20
343,3.3198253687073e-20
344,4.8303471077745454e-20
345,3.279791215351201e-20
346,3.779284385016751e-20
347,5.328507751745546e-20
348,3.8319951872946965e-20
349,5.759976156715582e-20
350,3.7685022728097974e-20
351,5.18790126557941e-20
352,1.862232097957363e-20
353,3.5237727350993534e-20
354,3.514002702661342e-20
355,3.5235948214862057e-20
356,4.708780792221399e-20
357,4.700297223262529e-20
358,3.3249680143573364e-20
359,1.776787270252606e-20
360,3.9227744309991955e-20
361,4.305568228468759e-20
362,4.6536632003303646e-20
363,4.4479867204354406e-20
364,3.8475718606763516e-20
365,2.1835954358045702e-20
366,4.764472079795704e-20
367,5.0263901705597804e-20
368,3.442614004004263e-20
369,3.891026402884916e-20
370,5.107153817164918e-20
371,2.849707250965264e-20
372,1.5689300144371617e-20
373,4.49142989336559e-20
374,4.388824605211922e-20
375,1.9620896142239375e-20
376,1.9086179532631257e-20
377,2.781811806346423e-20
378,4.588567503765803e-20
379,3.34421139527769e-20
380,5.1080351310685416e-20
381,4.074830008348806e-20
382,3.6284496685739143e-20
383,4.387713515252392e-20
384,4.7615551405454693e-20
385,3.972179917446561e-20
386,4.356164034795922e-20
387,2.0883497534526052e-20
388,4.557875918596468e-20
389,3.368327128076112e-20
390,3.6565580044917263e-20
391,2.0964236809601785e-20
392,1.9711225036625446e-20
393,3.460372753715407e-20
394,3.4166558415837835e-20
395,4.1991639271663904e-20
396,1.875887864462599e-20
397,3.325745283086041e-20
398,2.097763044546978e-20
399,3.3354613669422094e-20
400,3.5354222087631796e-20
401,3.4101263563866677e-20
402,4.790466021679272e-20
403,1.8202336733158195e-20
404,4.3565224794750035e-20
405,4.643853164868439e-20
406,4.4199983914147823e-20
407,1.8861910859640797e-20
408,2.617192711769399e-20
409,3.231395142421667e-20
410,3.840831185680365e-20
411,4.666718520678951e-20
412,4.534343223063934e-20
413,3.5953338008922424e-20
414,4.517217745297255e-20
415,2.596243992476792e-20
416,3.784132154246712e-20
417,3.253877636761085e-20
418,3.8674650502528946e-20
419,4.7897774432167036e-20
420,3.5750169393393124e-20
421,3.638066922951787e-20
422,3.5005680638625495e-20
423,5.0833431383340446e-20
424,4.057150628214887e-20
425,1.675403082645278e-20
426,4.863157789627147e-20
427,3.1755782841415926e-20
428,4.2064355542007184e-20
429,5.202668710360082e-20
430,2.4406508126805082e-20
431,3.0653518473143635e-20
432,3.8585182945247967e-20
433,4.653332667568094e-20
434,3.15834768751533e-20
435,3.422539227252648e-20
436,4.510073374585369e-20
437,4.521931653209659e-20
438,3.3300386912391214e-20
439,1.785446726085315e-20
440,2.5006631766355858e-20
441,3.1813379793133133e-20
442,3.691036197435922e-20
443,4.82948025310883e-20
444,4.874762911090427e-20
445,3.850363738594003e-20
446,4.541399377325437e-20
447,4.4073694717114026e-20
448,3.3020517926780746e-20
449,3.184756589534091e-20
450,4.344246095323311e-20
451,3.957060305339257e-20
452,4.8409384033120423e-20
453,1.5681394064758136e-20
454,4.446694687978153e-20
455,3.5560922760204053e-20
456,5.064423255735106e-20
457,1.9106468413435552e-20
458,4.6883145960740307e-20
459,4.631349098915708e-20
460,4.817344912004665e-20
461,2.902510969139708e-20
462,4.199717879729677e-20
463,3.7896530082551104e-20
464,3.218738863152677e-20
465,3.620676979652444e-20
466,4.933967328961716e-20
467,4.1929640535122747e-20
468,4.62034452428639e-20
469,3.347256899508845e-20
470,3.6429760593886365e-20
471,4.382769468095808e-20
472,3.764953579588144e-20
473,4.768765101987307e-20
474,3.909716094285006e-20
475,1.6908004701273294e-20
476,4.0416410850846533e-20
477,3.823804765267833e-20
478,3.32497732529014e-20
479,2.5107531478850955e-20
480,5.1182856109779557e-20
481,2.6959493800602357e-20
482,3.157834751258183e-20
483,3.756635737908855e-20
484,3.6937123916428926e-20
485,1.7680185955778195e-20
486,2.5351466777877557e-20
487,3.8933052333075303e-20
488,4.2589034297284766e-20
489,1.8649151083748694e-20
490,3.4471371988335964e-20
491,3.9385418796890404e-20
492,3.2302505381032546e-20
493,4.555975038567853e-20
494,4.6167743582527394e-20
495,3.3858455193514206e-20
496,3.541069701404233e-20
497,2.8629980162823154e-20
498,2.4069370931860613e-20
499,4.7583205795589217e-20
