,"k-means clusters 10, (Joules)"
0,1.2292585935503587e-20
1,1.0266431848453356e-20
2,2.4050893891048227e-20
3,5.372367071139696e-21
4,2.895616777860494e-20
5,1.7569411704087766e-20
6,7.389185232801245e-21
7,8.891911409287333e-21
8,7.345453196662891e-21
9,8.802530129542287e-21
