,"k-means clusters 10, (Joules)"
0,1.413478873477987e-22
1,1.886612116811823e-20
2,1.942525847339791e-20
3,3.0648005769634274e-20
4,2.970842293842921e-20
5,2.3517161916822673e-20
6,2.4430569799768843e-20
7,2.473631923687979e-20
8,2.383928244128349e-20
9,3.016829553748069e-20
