,"k-means clusters 10, (Joules)"
0,1.235698917351349e-20
1,3.659709412792162e-21
2,8.17333476114528e-21
3,1.5477200195989444e-20
4,1.049214603071693e-20
5,1.200005527399718e-20
6,1.571421045929671e-20
7,9.081429843721164e-21
8,1.0073386797229028e-20
9,1.674820415449361e-20
